label,count,cluster_id,anchor_key,anchor_display,anchor_category,value_type,reason,normalized
Tên hỗ trợ khách hàng Điện thoại số,1,56,LOAN_HO_TRO_NHOM,Loan Hỗ trợ Nhóm,loans,TEXT,cluster->new_anchor,ten support customer đien thoai so
Tên số điện thoại hỗ trợ khách hàng,1,56,LOAN_HO_TRO_NHOM,Loan Hỗ trợ Nhóm,loans,TEXT,cluster->new_anchor,ten so đien thoai support customer
Loan Hỗ trợ Số liên hệ,1,958,LOAN_HO_TRO_SO_LIEN_HE,Loan Hỗ trợ Số liên hệ,loans,TEXT,cluster->new_anchor,loan support so lien he
Loan Hủy bỏ Email Address,2,490,LOAN_HUY_BO_EMAIL_ADDRESS,Loan Hủy bỏ Email Address,loans,EMAIL,cluster->new_anchor,loan huy bo email address
Loan bộ phận Email Address,1,490,LOAN_HUY_BO_EMAIL_ADDRESS,Loan Hủy bỏ Email Address,loans,EMAIL,cluster->new_anchor,loan bo phan email address
Loan Hủy khoản,2,491,LOAN_HUY_KHOAN,Loan Hủy khoản,loans,TEXT,cluster->new_anchor,loan huy khoan
Loan Hủy khoản vay,1,491,LOAN_HUY_KHOAN,Loan Hủy khoản,loans,TEXT,cluster->new_anchor,loan huy khoan vay
Loan Hủy khoản vay Chính sách,1,491,LOAN_HUY_KHOAN,Loan Hủy khoản,loans,TEXT,cluster->new_anchor,loan huy khoan vay chinh sach
Loan Hủy khoản vay của chúng tôi,2,492,LOAN_HUY_KHOAN_VAY_CUA_CHUNG_TOI,Loan Hủy khoản vay của chúng tôi,loans,TEXT,cluster->new_anchor,loan huy khoan vay cua chung toi
Loan Hủy vay,1,961,LOAN_HUY_VAY,Loan Hủy vay,loans,TEXT,cluster->new_anchor,loan huy vay
Loan Hủy vay số,1,961,LOAN_HUY_VAY,Loan Hủy vay,loans,TEXT,cluster->new_anchor,loan huy vay so
Loan Hủy vay địa chỉ email,3,351,LOAN_HUY_VAY_IA_CHI_EMAIL,Loan Hủy vay địa chỉ email,loans,EMAIL,cluster->new_anchor,loan huy vay đia chi email
Loan Hủy bỏ địa chỉ email,1,351,LOAN_HUY_VAY_IA_CHI_EMAIL,Loan Hủy vay địa chỉ email,loans,EMAIL,cluster->new_anchor,loan huy bo đia chi email
Loan Hủy khoản vay địa chỉ email,1,351,LOAN_HUY_VAY_IA_CHI_EMAIL,Loan Hủy vay địa chỉ email,loans,EMAIL,cluster->new_anchor,loan huy khoan vay đia chi email
Loan Hủy vay số điện thoại,3,350,LOAN_HUY_VAY_SO_IEN_THOAI,Loan Hủy vay số điện thoại,loans,TEXT,cluster->new_anchor,loan huy vay so đien thoai
Loan Hủy khoản vay số điện thoại,1,350,LOAN_HUY_VAY_SO_IEN_THOAI,Loan Hủy vay số điện thoại,loans,TEXT,cluster->new_anchor,loan huy khoan vay so đien thoai
Loan ID,11,133,LOAN_ID,Loan ID,loans,TEXT,cluster->new_anchor,loan id
Loan Ứng dụng ID,5,133,LOAN_ID,Loan ID,loans,TEXT,cluster->new_anchor,loan ung dung id
Loan Số ứng dụng,3,133,LOAN_ID,Loan ID,loans,TEXT,cluster->new_anchor,loan so ung dung
Loan ID ứng dụng,1,133,LOAN_ID,Loan ID,loans,TEXT,cluster->new_anchor,loan id ung dung
Loan Ứng dụng,1,133,LOAN_ID,Loan ID,loans,TEXT,cluster->new_anchor,loan ung dung
Loan ứng dụng Số,1,133,LOAN_ID,Loan ID,loans,TEXT,cluster->new_anchor,loan ung dung so
Loan Khả năng thanh toán,1,962,LOAN_KHA_NANG_THANH_TOAN,Loan Khả năng thanh toán,loans,TEXT,cluster->new_anchor,loan kha nang thanh toan
Loan Number,18,98,LOAN_NUMBER,Loan Number,loans,TEXT,cluster->new_anchor,loan number
Loan Reference Number,8,98,LOAN_NUMBER,Loan Number,loans,TEXT,cluster->new_anchor,loan reference number
Loan Officer Name,1,963,LOAN_OFFICER_NAME,Loan Officer Name,loans,TEXT,cluster->new_anchor,loan officer name
Loan Officer's Name,1,963,LOAN_OFFICER_NAME,Loan Officer Name,loans,TEXT,cluster->new_anchor,loan officer s name
Loan Payments,25,73,LOAN_PAYMENTS,Loan Payments,loans,TEXT,cluster->new_anchor,loan payments
View Loan Payments,4,73,LOAN_PAYMENTS,Loan Payments,loans,TEXT,cluster->new_anchor,view loan payments
Loan Payment History,1,964,LOAN_PAYMENT_HISTORY,Loan Payment History,loans,TEXT,cluster->new_anchor,loan payment history
Loan Payment Portal,1,965,LOAN_PAYMENT_PORTAL,Loan Payment Portal,loans,TEXT,cluster->new_anchor,loan payment portal
Loan Payment Support Contact,1,966,LOAN_PAYMENT_SUPPORT_CONTACT,Loan Payment Support Contact,loans,TEXT,cluster->new_anchor,loan payment support contact
Loan Processing Time,3,352,LOAN_PROCESSING_TIME,Loan Processing Time,loans,TEXT,cluster->new_anchor,loan processing time
Loan Provider,19,94,LOAN_PROVIDER,Loan Provider,loans,TEXT,cluster->new_anchor,loan provider
Loan Provider Website URL,2,94,LOAN_PROVIDER,Loan Provider,loans,URL,cluster->new_anchor,loan provider url url
Loan Loan Website,1,94,LOAN_PROVIDER,Loan Provider,loans,URL,cluster->new_anchor,loan loan url
Loan Provider Phone Number,1,967,LOAN_PROVIDER_PHONE_NUMBER,Loan Provider Phone Number,loans,PHONE,cluster->new_anchor,loan provider phone number
Loan Section,1,968,LOAN_SECTION,Loan Section,loans,TEXT,cluster->new_anchor,loan section
Loan Services,2,494,LOAN_SERVICES,Loan Services,loans,TEXT,cluster->new_anchor,loan services
Loan Số đơn xin vay,1,971,LOAN_SO_ON_XIN_VAY,Loan Số đơn xin vay,loans,TEXT,cluster->new_anchor,loan so đon xin vay
Loan Số tham khảo,4,285,LOAN_SO_THAM_KHAO,Loan Số tham khảo,loans,TEXT,cluster->new_anchor,loan so tham khao
Loan Ứng dụng Số tham khảo,1,285,LOAN_SO_THAM_KHAO,Loan Số tham khảo,loans,TEXT,cluster->new_anchor,loan ung dung so tham khao
Loan ứng dụng tham khảo,1,285,LOAN_SO_THAM_KHAO,Loan Số tham khảo,loans,TEXT,cluster->new_anchor,loan ung dung tham khao
Loan Start Date,2,495,LOAN_START_DATE,Loan Start Date,loans,TEXT,cluster->new_anchor,loan start date
Loan Support Team,17,105,LOAN_SUPPORT_TEAM,Loan Support Team,loans,TEXT,cluster->new_anchor,loan support team
Loan Customer Support Team,3,105,LOAN_SUPPORT_TEAM,Loan Support Team,loans,TEXT,cluster->new_anchor,loan customer support team
Loan Support Website,1,969,LOAN_SUPPORT_WEBSITE,Loan Support Website,loans,URL,cluster->new_anchor,loan support url
Loan Support Working Hours,1,970,LOAN_SUPPORT_WORKING_HOURS,Loan Support Working Hours,loans,HOURS,cluster->new_anchor,loan support hours
Loan Term,1,972,LOAN_TERM,Loan Term,loans,TEXT,cluster->new_anchor,loan term
Loan Thanh toán,1,973,LOAN_THANH_TOAN,Loan Thanh toán,loans,TEXT,cluster->new_anchor,loan thanh toan
Loan Thanh toán trợ giúp Số,1,974,LOAN_THANH_TOAN_TRO_GIUP_SO,Loan Thanh toán trợ giúp Số,loans,TEXT,cluster->new_anchor,loan thanh toan tro giup so
Loan Time.,1,976,LOAN_TIME,Loan Time.,loans,TEXT,cluster->new_anchor,loan time.
Loan Trang web URL,2,496,LOAN_TRANG_WEB_URL,Loan Trang web URL,loans,URL,cluster->new_anchor,loan trang web url
Loan Ứng dụng Số Reference,1,978,LOAN_UNG_DUNG_REFERENCE,Loan ứng dụng Reference,loans,TEXT,cluster->new_anchor,loan ung dung so reference
Loan ứng dụng Reference,1,978,LOAN_UNG_DUNG_REFERENCE,Loan ứng dụng Reference,loans,TEXT,cluster->new_anchor,loan ung dung reference
Loan ứng dụng tham chiếu,1,979,LOAN_UNG_DUNG_THAM_CHIEU,Loan ứng dụng tham chiếu,loans,TEXT,cluster->new_anchor,loan ung dung tham chieu
Loan Website URL,7,193,LOAN_WEBSITE_URL,Loan Website URL,loans,URL,cluster->new_anchor,loan url url
Loan Application URL,1,193,LOAN_WEBSITE_URL,Loan Website URL,loans,URL,cluster->new_anchor,loan application url
Loan xử lý Thời gian,1,977,LOAN_XU_LY_THOI_GIAN,Loan xử lý Thời gian,loans,TEXT,cluster->new_anchor,loan xu ly thoi gian
Manage Loan,1,993,MANAGE_LOAN,Manage Loan,loans,TEXT,cluster->new_anchor,manage loan
Mortgage Company,1,1008,MORTGAGE_COMPANY,Mortgage Company,loans,TEXT,cluster->new_anchor,mortgage company
Mortgage Loan Company,1,1008,MORTGAGE_COMPANY,Mortgage Company,loans,TEXT,cluster->new_anchor,mortgage loan company
Mortgage Hủy bỏ số điện thoại,4,289,MORTGAGE_HUY_BO_SO_IEN_THOAI,Mortgage Hủy bỏ số điện thoại,loans,TEXT,cluster->new_anchor,mortgage huy bo so đien thoai
Hủy bỏ Bộ Điện thoại số,3,289,MORTGAGE_HUY_BO_SO_IEN_THOAI,Mortgage Hủy bỏ số điện thoại,loans,TEXT,cluster->new_anchor,huy bo bo đien thoai so
Loan Hủy bỏ số điện thoại,3,289,MORTGAGE_HUY_BO_SO_IEN_THOAI,Mortgage Hủy bỏ số điện thoại,loans,TEXT,cluster->new_anchor,loan huy bo so đien thoai
Request Cancellation,6,219,REQUEST_CANCELLATION,Request Cancellation,loans,TEXT,cluster->new_anchor,request cancellation
Request Loan Cancellation,4,219,REQUEST_CANCELLATION,Request Cancellation,loans,TEXT,cluster->new_anchor,request loan cancellation
Loan Cancellation,2,219,REQUEST_CANCELLATION,Request Cancellation,loans,TEXT,cluster->new_anchor,loan cancellation
Loan Thỏa thuận,1,975,THOA_THUAN_SO,thỏa thuận số,loans,TEXT,cluster->new_anchor,loan thoa thuan
thỏa thuận số,1,975,THOA_THUAN_SO,thỏa thuận số,loans,TEXT,cluster->new_anchor,thoa thuan so
24/7 Live Chat,2,402,24_7_LIVE_CHAT,24/7 Live Chat,other,TEXT,cluster->new_anchor,24 7 livechat
24/7,1,402,24_7_LIVE_CHAT,24/7 Live Chat,other,TEXT,cluster->new_anchor,24 7
24/7 trợ giúp,1,580,24_7_TRO_GIUP,24/7 trợ giúp,other,TEXT,cluster->new_anchor,24 7 tro giup
Accounts,1,595,ACCOUNTS,Accounts,other,TEXT,cluster->new_anchor,accounts
Activate,3,319,ACTIVATE,Activate,other,TEXT,cluster->new_anchor,activate
Activate Now,1,597,ACTIVATE_NOW,Activate Now,other,TEXT,cluster->new_anchor,activate now
Activation Hotline Number,2,409,ACTIVATION_HOTLINE_NUMBER,Activation Hotline Number,other,PHONE,cluster->new_anchor,activation phone number
Activation Phone Number,1,409,ACTIVATION_HOTLINE_NUMBER,Activation Hotline Number,other,PHONE,cluster->new_anchor,activation phone number
Bank Activation Phone Number,1,409,ACTIVATION_HOTLINE_NUMBER,Activation Hotline Number,other,PHONE,cluster->new_anchor,bank activation phone number
Bank Hotline Number,1,409,ACTIVATION_HOTLINE_NUMBER,Activation Hotline Number,other,PHONE,cluster->new_anchor,bank phone number
Bank Phone Number,1,409,ACTIVATION_HOTLINE_NUMBER,Activation Hotline Number,other,PHONE,cluster->new_anchor,bank phone number
Address,5,232,ADDRESS,Address,other,ADDRESS,cluster->new_anchor,address
Addressed Email,1,600,ADDRESSED_EMAIL,Addressed Email,other,EMAIL,cluster->new_anchor,addressed email
Đại giao ảo,1,1423,AI_GIAO_AO,Đại giao ảo,other,TEXT,cluster->new_anchor,đai giao ao
Đại giao ảo tài chính,1,1423,AI_GIAO_AO,Đại giao ảo,other,TEXT,cluster->new_anchor,đai giao ao tai chinh
Đại giao ảo địa chỉ email,1,1425,AI_GIAO_AO_IA_CHI_EMAIL,Đại giao ảo địa chỉ email,other,EMAIL,cluster->new_anchor,đai giao ao đia chi email
Đại giao ảo số điện thoại,1,1424,AI_GIAO_AO_SO_IEN_THOAI,Đại giao ảo số điện thoại,other,TEXT,cluster->new_anchor,đai giao ao so đien thoai
Đại phòng hủy bỏ khoản vay,1,1426,AI_PHONG_HUY_BO_KHOAN_VAY,Đại phòng hủy bỏ khoản vay,other,TEXT,cluster->new_anchor,đai phong huy bo khoan vay
Đại phòng hủy bỏ số điện thoại,1,1427,AI_PHONG_HUY_BO_SO_IEN_THOAI,Đại phòng hủy bỏ số điện thoại,other,TEXT,cluster->new_anchor,đai phong huy bo so đien thoai
American Express Phone Number,2,410,AMERICAN_EXPRESS_PHONE_NUMBER,American Express Phone Number,other,PHONE,cluster->new_anchor,american express phone number
American Express Website URL,17,102,AMERICAN_EXPRESS_WEBSITE_URL,American Express Website URL,other,URL,cluster->new_anchor,american express url url
American Express,2,102,AMERICAN_EXPRESS_WEBSITE_URL,American Express Website URL,other,TEXT,cluster->new_anchor,american express
AMEX,1,583,AMEX,AMEX,other,TEXT,cluster->new_anchor,amex
AMEX Website URL,5,230,AMEX_WEBSITE_URL,AMEX Website URL,other,URL,cluster->new_anchor,amex url url
Amount,13,118,AMOUNT,Amount,other,TEXT,cluster->new_anchor,amount
amount,1,118,AMOUNT,Amount,other,TEXT,cluster->new_anchor,amount
Đăng ký email,5,258,ANG_KY_EMAIL,Đăng ký email,other,EMAIL,cluster->new_anchor,đang ky email
Điều email đăng ký,3,258,ANG_KY_EMAIL,Đăng ký email,other,EMAIL,cluster->new_anchor,đieu email đang ky
Điều Email Đăng ký,2,258,ANG_KY_EMAIL,Đăng ký email,other,EMAIL,cluster->new_anchor,đieu email đang ky
Đăng ký thư,3,400,ANG_KY_THU,Đăng ký thư,other,TEXT,cluster->new_anchor,đang ky thu
Đăng ký,1,400,ANG_KY_THU,Đăng ký thư,other,TEXT,cluster->new_anchor,đang ky
Đăng ký người dùng,1,400,ANG_KY_THU,Đăng ký thư,other,TEXT,cluster->new_anchor,đang ky nguoi dung
Đăng ký Website của Công ty URL,1,1418,ANG_KY_WEBSITE_CUA_CONG_TY_URL,Đăng ký Website của Công ty URL,other,URL,cluster->new_anchor,đang ky url cua cong ty url
Đăng trợ điện thoại,1,1420,ANG_TRO_IEN_THOAI,Đăng trợ điện thoại,other,TEXT,cluster->new_anchor,đang tro đien thoai
Đánh giá chuyển giao,1,1417,ANH_GIA_CHUYEN_GIAO,Đánh giá chuyển giao,other,TEXT,cluster->new_anchor,đanh gia chuyen giao
App,1,606,APP,App,other,TEXT,cluster->new_anchor,app
Apple App Store,1,608,APPLE_APP_STORE,Apple App Store,other,TEXT,cluster->new_anchor,apple app store
Apple Maps,6,199,APPLE_MAPS,Apple Maps,other,TEXT,cluster->new_anchor,apple maps
App Name,5,234,APP_NAME,App Name,other,TEXT,cluster->new_anchor,app name
Mobile App Name,4,234,APP_NAME,App Name,other,TEXT,cluster->new_anchor,mobile app name
App Ngân hàng,21,83,APP_NGAN_HANG,App Ngân hàng,other,TEXT,cluster->new_anchor,app ngan hang
Tên Ngân hàng,2,83,APP_NGAN_HANG,App Ngân hàng,other,TEXT,cluster->new_anchor,ten ngan hang
Tên ngân hàng App,1,83,APP_NGAN_HANG,App Ngân hàng,other,TEXT,cluster->new_anchor,ten ngan hang app
tên ngân hàng,1,83,APP_NGAN_HANG,App Ngân hàng,other,TEXT,cluster->new_anchor,ten ngan hang
App Store,59,36,APP_STORE,App Store,other,TEXT,cluster->new_anchor,app store
App Store URL,2,36,APP_STORE,App Store,other,URL,cluster->new_anchor,app store url
App Store/Play Store,1,607,APP_STORE_PLAY_STORE,App Store/Play Store,other,TEXT,cluster->new_anchor,app store play store
Đặt hàng tổng hợp,1,1431,AT_HANG_TONG_HOP,Đặt hàng tổng hợp,other,TEXT,cluster->new_anchor,đat hang tong hop
Đặt hủy tài liệu,1,1435,AT_HUY_TAI_LIEU,Đặt hủy tài liệu,other,TEXT,cluster->new_anchor,đat huy tai lieu
Đặt vé,2,575,AT_VE,Đặt vé,other,TEXT,cluster->new_anchor,đat ve
Đặt hàng ID,1,1429,AT_VE_ID,Đặt vé ID,other,TEXT,cluster->new_anchor,đat hang id
Đặt vé ID,1,1429,AT_VE_ID,Đặt vé ID,other,TEXT,cluster->new_anchor,đat ve id
Authenticate Your Identity,1,609,AUTHENTICATE_YOUR_IDENTITY,Authenticate Your Identity,other,TEXT,cluster->new_anchor,authenticate your identity
Automated Phone System Number,2,411,AUTOMATED_PHONE_SYSTEM_NUMBER,Automated Phone System Number,other,PHONE,cluster->new_anchor,automated phone system number
Availability Hours,1,610,AVAILABILITY_HOURS,Availability Hours,other,HOURS,cluster->new_anchor,availability hours
Balance,9,148,BALANCE,Balance,other,TEXT,cluster->new_anchor,balance
Balances,2,412,BALANCES,Balances,other,TEXT,cluster->new_anchor,balances
Bank,27,65,BANK,Bank,other,TEXT,cluster->new_anchor,bank
Bank A,1,65,BANK,Bank,other,TEXT,cluster->new_anchor,bank a
bank,1,65,BANK,Bank,other,TEXT,cluster->new_anchor,bank
Banker Malls,1,624,BANKER_MALLS,Banker Malls,other,TEXT,cluster->new_anchor,banker malls
Banker Website URL,9,149,BANKER_WEBSITE_URL,Banker Website URL,other,URL,cluster->new_anchor,banker url url
Banking,6,200,BANKING,Banking,other,TEXT,cluster->new_anchor,banking
Banking App,177,15,BANKING_APP,Banking App,other,TEXT,cluster->new_anchor,banking app
Mobile Banking App,31,15,BANKING_APP,Banking App,other,TEXT,cluster->new_anchor,mobile banking app
Mobile App,11,15,BANKING_APP,Banking App,other,TEXT,cluster->new_anchor,mobile app
Mobile Banking,5,15,BANKING_APP,Banking App,other,TEXT,cluster->new_anchor,mobile banking
Banking Mobile App,2,15,BANKING_APP,Banking App,other,TEXT,cluster->new_anchor,banking mobile app
Mobile Banking App Name,1,15,BANKING_APP,Banking App,other,TEXT,cluster->new_anchor,mobile banking app name
Banking App Name,1,625,BANKING_APP_NAME,Banking App Name,other,TEXT,cluster->new_anchor,banking app name
Banking Website,30,58,BANKING_WEBSITE,Banking Website,other,URL,cluster->new_anchor,banking url
Banking Website URL,8,58,BANKING_WEBSITE,Banking Website,other,URL,cluster->new_anchor,banking url url
Banks,1,627,BANKS,Banks,other,TEXT,cluster->new_anchor,banks
Bank App,143,21,BANK_APP,Bank App,other,TEXT,cluster->new_anchor,bank app
Bank Mobile App,16,21,BANK_APP,Bank App,other,TEXT,cluster->new_anchor,bank mobile app
Mobile Bank,8,21,BANK_APP,Bank App,other,TEXT,cluster->new_anchor,mobile bank
App Mobile Bank,3,21,BANK_APP,Bank App,other,TEXT,cluster->new_anchor,app mobile bank
Bank's Mobile App,1,21,BANK_APP,Bank App,other,TEXT,cluster->new_anchor,bank s mobile app
Bank B,1,611,BANK_B,Bank B,other,TEXT,cluster->new_anchor,bank b
Bank Helpline Number,2,413,BANK_HELPLINE_NUMBER,Bank Helpline Number,other,TEXT,cluster->new_anchor,bank helpline number
Bank Cancellation Hotline,1,612,BANK_HOTLINE,Bank Hotline,other,PHONE,cluster->new_anchor,bank cancellation phone
Bank Hotline,1,612,BANK_HOTLINE,Bank Hotline,other,PHONE,cluster->new_anchor,bank phone
Bank International Activation Hotline,1,616,BANK_INTERNATIONAL_ACTIVATION_HOTLINE,Bank International Activation Hotline,other,PHONE,cluster->new_anchor,bank international activation phone
Bank Name,145,19,BANK_NAME,Bank Name,other,TEXT,cluster->new_anchor,bank name
Bank App Name,4,19,BANK_NAME,Bank Name,other,TEXT,cluster->new_anchor,bank app name
Name Bank,1,19,BANK_NAME,Bank Name,other,TEXT,cluster->new_anchor,name bank
Name_Bank,1,19,BANK_NAME,Bank Name,other,TEXT,cluster->new_anchor,name bank
Bank's,2,414,BANK_S,Bank's,other,TEXT,cluster->new_anchor,bank s
Bank Website URL,47,43,BANK_WEBSITE_URL,Bank Website URL,other,URL,cluster->new_anchor,bank url url
Bank Website,17,43,BANK_WEBSITE_URL,Bank Website URL,other,URL,cluster->new_anchor,bank url
Bank's Website,1,43,BANK_WEBSITE_URL,Bank Website URL,other,URL,cluster->new_anchor,bank s url
Banque Website URL,5,235,BANQUE_WEBSITE_URL,Banque Website URL,other,URL,cluster->new_anchor,banque url url
Billing,98,28,BILLING,Billing,other,TEXT,cluster->new_anchor,billing
Billing Cycle,1,629,BILLING_CYCLE,Billing Cycle,other,TEXT,cluster->new_anchor,billing cycle
Billing Details,4,263,BILLING_DETAILS,Billing Details,other,TEXT,cluster->new_anchor,billing details
Billing History,21,84,BILLING_HISTORY,Billing History,other,TEXT,cluster->new_anchor,billing history
Billing Information,4,264,BILLING_INFORMATION,Billing Information,other,TEXT,cluster->new_anchor,billing information
Billing Lịch sử,1,630,BILLING_LICH_SU,Billing Lịch sử,other,TEXT,cluster->new_anchor,billing lich su
Billing Statements,2,415,BILLING_STATEMENTS,Billing Statements,other,TEXT,cluster->new_anchor,billing statement
Billing Summary,3,322,BILLING_SUMMARY,Billing Summary,other,TEXT,cluster->new_anchor,billing summary
Biometric Authentic,1,631,BIOMETRIC_AUTHENTIC,Biometric Authentic,other,TEXT,cluster->new_anchor,biometric authentic
Biometric Authentication,1,632,BIOMETRIC_AUTHENTICATION,Biometric Authentication,other,TEXT,cluster->new_anchor,biometric authentication
Block,2,416,BLOCK,Block,other,TEXT,cluster->new_anchor,block
Brief Description,1,636,BRIEF_DESCRIPTION,Brief Description,other,TEXT,cluster->new_anchor,brief description
Business Hours,2,419,BUSINESS_HOURS,Business Hours,other,HOURS,cluster->new_anchor,business hours
Các khoản tổng quan,1,784,CAC_KHOAN_TONG_QUAN,Các khoản tổng quan,other,TEXT,cluster->new_anchor,cac khoan tong quan
Các khoản Web URL,1,782,CAC_KHOAN_WEB_URL,Các khoản Web URL,other,URL,cluster->new_anchor,cac khoan web url
Cài đặt an toàn,3,333,CAI_AT_AN_TOAN,Cài đặt an toàn,other,TEXT,cluster->new_anchor,cai đat an toan
Cài đặt,2,333,CAI_AT_AN_TOAN,Cài đặt an toàn,other,TEXT,cluster->new_anchor,cai đat
Cài đặt hồ sơ,2,333,CAI_AT_AN_TOAN,Cài đặt an toàn,other,TEXT,cluster->new_anchor,cai đat ho so
Cài đặt An toàn,1,333,CAI_AT_AN_TOAN,Cài đặt an toàn,other,TEXT,cluster->new_anchor,cai đat an toan
